Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Act.AccumOilVol	Act.AccumGasVol	
2017-02-23	00:24:00	328.621443	163.750024	1666.873262	3307.398462	440.009116	4.445624	0.182492	1344.712928	3908.607863	10.116870	11.736473	88.183966	99.521825	809.810754	1038.904639	19.568186	116.213931	1.235899	0.005392	20968.055054	3028.236395	4213.369486	19131.970725	3095.556168	5204.600967	969.294689	112.824538	1.222544	1143.608625	0.050115	
2017-02-23	00:25:00	328.606375	163.762155	1669.306505	3376.295786	430.083421	4.364459	0.181982	1292.915737	4014.251519	9.677585	10.848755	87.934089	99.515227	809.807023	1038.902644	19.568423	115.013513	1.235122	0.005392	21404.776929	2825.897544	4118.028035	19530.514051	2888.724056	5109.579623	971.660519	113.092374	1.225618	1146.175045	0.050230	
2017-02-23	00:26:00	328.512715	163.764412	1671.323503	3430.115669	408.918079	4.358777	0.179179	1273.112036	4044.520546	9.221135	10.570214	87.735562	99.508574	809.806082	1038.902142	19.560063	117.186647	1.234687	0.005392	21745.445197	2779.183262	4104.453593	19841.840439	2840.971873	5102.927040	974.034074	113.374053	1.228642	1148.958266	0.050354	
2017-02-23	00:27:00	328.579818	163.763602	1669.316139	3462.041705	382.626627	4.430303	0.175826	1279.995634	4069.913750	8.581611	10.407396	87.540554	99.510398	809.804502	1038.901297	19.560917	116.993253	1.235768	0.005392	21943.069642	2767.331170	4156.867260	20022.140889	2828.860196	5166.101611	976.250937	113.647314	1.231446	1151.829262	0.050479	
2017-02-23	00:28:00	328.627206	163.780704	1667.327891	3468.822424	405.725278	4.433510	0.180962	1279.039001	4099.364073	9.012326	10.242708	87.722515	99.500528	809.800279	1038.899041	19.568067	116.679978	1.235830	0.005392	21826.626403	2493.382597	4001.104957	19915.591360	2548.824531	4990.206909	978.654745	113.917067	1.234493	1154.670009	0.050603	
2017-02-23	00:29:00	328.876494	163.756346	1665.565257	3355.545318	412.493435	4.414126	0.178236	1315.123253	3979.285629	9.393326	11.446135	87.842763	99.520704	809.809654	1038.904051	19.578856	114.214552	1.235814	0.005392	21203.073639	2776.887828	4128.069356	19345.862337	2838.621185	5115.792883	981.032829	114.203865	1.237573	1157.480456	0.050729	
2017-02-23	00:30:00	328.760444	163.763309	1667.605948	3470.541544	401.839442	4.395762	0.179139	1268.010300	4101.495588	8.933144	10.384244	87.613543	99.499637	809.804175	1038.901122	19.574427	109.362738	1.233408	0.005392	22002.635521	2765.535181	4137.518777	20075.687879	2827.024527	5146.227287	983.427037	114.465760	1.240562	1160.309933	0.050850	
2017-02-23	00:31:00	328.635146	163.766119	1668.248912	3530.563957	377.889505	4.373167	0.177797	1240.504395	4172.359662	8.323835	9.686707	87.416996	99.516753	809.803643	1038.900838	19.569446	116.995482	1.234224	0.005392	22382.774489	2600.707478	4105.219977	20422.893413	2658.531711	5119.774195	985.878685	114.716807	1.243561	1163.207267	0.050972	
2017-02-23	00:32:00	328.447180	163.735907	1671.757129	3448.244546	383.271725	4.309340	0.175468	1252.685914	4074.978140	8.629854	10.036403	87.496251	99.502214	809.816149	1038.907522	19.561386	121.692644	1.235846	0.005392	21860.710875	2637.764764	4049.770473	19946.708708	2696.396753	5045.049903	988.311231	114.985640	1.246602	1166.081953	0.051096	
2017-02-23	00:33:00	328.660661	163.737619	1666.878845	3634.092807	306.952056	4.189783	0.168779	1154.487341	4294.710939	6.692058	7.812076	86.720966	99.474535	809.822242	1038.910777	19.570629	123.402579	1.234885	0.005392	23039.662687	2112.522440	3897.236384	21021.766195	2159.471919	4905.082057	990.849504	115.231636	1.249638	1169.081636	0.051219	
